CustomerKey,TotalCards,ActiveCards,InactiveCards,CreditCards,DebitCards,UniqueNetworks,PaymentDiversification,PrimaryNetwork,Has_Visa,Has_Mastercard,Has_AmericanExpress,Has_PayPal,Has_Discover,Has_DebitCard,Has_JCB,DaysToNextExpiry,HasExpiredCard,HasCardExpiringSoon,IssuingCountry,CountryMatchIssuer,LifetimeValue,PaymentReliability,ChurnRiskScore,MonthsAsCustomer,CustomerSegment,PaymentTrustSegment,Gender,IsActive,DeviceType,RegistrationSource,CityName,StateName,CountryName,ISOCode,Continent,CreateDate
6493,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,885.0,0,0,US,1,2774.36,0.832,0.196,173,Silver,Medium Trust,male,1,smart_tv,web,Georgetown,Maryland,United States,US,North America,2011-12-09
6494,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,611.0,0,0,US,1,131.41,0.888,0.396,1,Bronze,Medium Trust,male,1,mobile,mobile_app,Scranton,Pennsylvania,United States,US,North America,2026-04-19
6495,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,246.0,0,0,US,1,243.73,0.73,0.393,20,Bronze,Medium Trust,male,1,smart_tv,web,Clinton,Arizona,United States,US,North America,2024-09-21
6496,2,2,0,1,0,2,Dual,PayPal,1,0,0,1,0,0,0,977.0,0,0,US,1,2678.59,0.747,0.968,152,Bronze,Medium Trust,other,0,desktop,web,Georgetown,Minnesota,United States,US,North America,2013-09-16
6497,2,2,0,1,0,2,Dual,American Express,0,0,1,1,0,0,0,1097.0,0,0,US,1,761.44,0.748,0.296,79,Silver,Medium Trust,male,1,desktop,smart_tv,Clinton,Wisconsin,United States,US,North America,2019-10-02
6498,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,1036.0,0,0,US,1,1536.35,0.825,0.232,91,Silver,Medium Trust,female,1,smart_tv,mobile_app,Salem,New Jersey,United States,US,North America,2018-10-29
6499,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1005.0,0,0,US,1,3502.42,0.814,0.141,193,Silver,Medium Trust,female,1,smart_tv,web,Georgetown,New Jersey,United States,US,North America,2010-04-06
6500,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,1066.0,0,0,US,1,1282.58,0.703,0.314,67,Bronze,Medium Trust,female,1,mobile,web,Allentown,Pennsylvania,United States,US,North America,2020-10-06
6501,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,977.0,0,0,US,1,2022.16,0.963,0.243,136,Silver,High Trust,female,1,mobile,web,Clinton,Wisconsin,United States,US,North America,2015-01-31
6502,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,854.0,0,0,US,1,1509.84,0.708,0.302,158,Silver,Medium Trust,male,1,smart_tv,smart_tv,Franklin,Tennessee,United States,US,North America,2013-03-09
6503,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,946.0,0,0,US,1,94.7,0.98,0.328,4,Bronze,High Trust,male,1,mobile,mobile_app,Franklin,South Carolina,United States,US,North America,2026-01-21
6504,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,2014.83,0.961,0.238,120,Silver,High Trust,female,1,smart_tv,web,Clinton,Washington,United States,US,North America,2016-05-28
6505,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1250.0,0,0,US,1,529.05,0.91,0.24,33,Silver,High Trust,female,1,mobile,smart_tv,Akron,Ohio,United States,US,North America,2023-08-12
6506,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1554.0,0,0,US,1,1752.74,0.928,0.157,172,Silver,High Trust,male,1,tablet,mobile_app,Georgetown,Maryland,United States,US,North America,2012-01-25
6507,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,824.0,0,0,US,1,2045.27,0.962,0.309,104,Silver,High Trust,female,1,desktop,web,Dayton,Ohio,United States,US,North America,2017-09-23
6508,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1097.0,0,0,US,1,1471.64,0.862,0.328,86,Silver,Medium Trust,male,1,mobile,mobile_app,Tampa,Florida,United States,US,North America,2019-03-12
6509,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1189.0,0,0,US,1,1290.47,0.724,0.29,123,Silver,Medium Trust,male,1,mobile,mobile_app,Salem,Massachusetts,United States,US,North America,2016-02-11
6510,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,3257.23,0.965,0.954,172,Bronze,High Trust,female,0,smart_tv,partner,Franklin,New Jersey,United States,US,North America,2012-01-06
6511,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,701.0,0,0,US,1,115.83,0.751,0.442,1,Bronze,Medium Trust,female,1,mobile,mobile_app,Franklin,Missouri,United States,US,North America,2026-05-30
6512,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1066.0,0,0,US,1,389.32,0.76,0.761,22,Bronze,Medium Trust,female,0,smart_tv,mobile_app,Springfield,Maryland,United States,US,North America,2024-07-11
6513,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,519.0,0,0,US,1,3253.79,0.994,0.173,190,Gold,High Trust,female,1,smart_tv,web,Rockford,Illinois,United States,US,North America,2010-07-31
6514,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,396.0,0,0,US,1,363.44,0.948,0.306,36,Silver,High Trust,male,1,desktop,web,Georgetown,Wisconsin,United States,US,North America,2023-05-26
6515,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,915.0,0,0,US,1,1197.86,0.872,0.235,97,Silver,Medium Trust,female,1,smart_tv,mobile_app,Athens,Georgia,United States,US,North America,2018-04-11
6516,1,1,0,1,0,1,Single,Discover,0,0,0,0,1,0,0,1127.0,0,0,US,1,1665.45,0.815,0.163,192,Gold,Medium Trust,male,1,smart_tv,mobile_app,Salem,Indiana,United States,US,North America,2010-05-21
6517,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1036.0,0,0,US,1,756.36,0.914,0.275,69,Silver,High Trust,male,1,mobile,mobile_app,Atlanta,Georgia,United States,US,North America,2020-08-14
6518,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,701.0,0,0,US,1,178.66,0.877,0.324,14,Bronze,Medium Trust,male,1,mobile,web,Springfield,Washington,United States,US,North America,2025-03-29
6519,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,611.0,0,0,US,1,1430.72,0.718,0.291,107,Silver,Medium Trust,male,1,smart_tv,web,Georgetown,North Carolina,United States,US,North America,2017-06-24
6520,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,549.0,0,0,US,1,941.14,0.929,0.27,107,Silver,High Trust,female,1,mobile,web,Madison,Missouri,United States,US,North America,2017-06-04
6521,2,1,1,1,1,2,Dual,Debit Card,1,0,0,0,0,1,0,671.0,0,0,US,1,2815.41,0.876,0.131,181,Silver,Medium Trust,female,1,mobile,web,Chicago,Illinois,United States,US,North America,2011-04-27
6522,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1250.0,0,0,US,1,1647.85,0.716,0.293,98,Bronze,Medium Trust,male,1,mobile,partner,Clinton,Michigan,United States,US,North America,2018-03-07
6523,2,2,0,1,0,2,Dual,PayPal,1,0,0,1,0,0,0,946.0,0,0,US,1,2380.35,0.792,0.286,120,Silver,Medium Trust,other,1,smart_tv,mobile_app,Madison,North Carolina,United States,US,North America,2016-05-24
6524,2,2,0,2,0,2,Dual,Visa,1,1,0,0,0,0,0,854.0,0,0,US,1,1394.29,0.72,0.265,107,Silver,Medium Trust,male,1,desktop,web,Franklin,South Carolina,United States,US,North America,2017-06-16
6525,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,1066.0,0,0,US,1,2122.8,0.981,0.845,153,Bronze,High Trust,female,0,desktop,smart_tv,Springfield,Wisconsin,United States,US,North America,2013-08-23
6526,1,0,1,1,0,1,Single,JCB,0,0,0,0,0,0,1,701.0,0,0,US,1,2711.24,0.718,0.273,154,Silver,Low Trust,female,1,mobile,web,Toledo,Ohio,United States,US,North America,2013-07-22
6527,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,549.0,0,0,US,1,1053.47,0.823,0.303,80,Silver,Medium Trust,male,1,tablet,web,Albany,New York,United States,US,North America,2019-09-11
6528,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,1634.34,0.795,0.282,128,Silver,Medium Trust,female,1,desktop,smart_tv,Franklin,South Carolina,United States,US,North America,2015-09-19
6529,2,2,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,296.78,0.858,0.31,31,Bronze,Medium Trust,male,1,mobile,mobile_app,Clinton,Arizona,United States,US,North America,2023-10-25
6530,2,2,0,1,0,2,Dual,PayPal,1,0,0,1,0,0,0,1097.0,0,0,US,1,1002.84,0.991,0.2,74,Gold,High Trust,male,1,tablet,mobile_app,Cincinnati,Ohio,United States,US,North America,2020-03-08
6531,2,2,0,1,1,2,Dual,Mastercard,0,1,0,0,0,1,0,946.0,0,0,US,1,1886.45,0.768,0.22,157,Silver,Medium Trust,male,1,desktop,mobile_app,Orlando,Florida,United States,US,North America,2013-04-16
6532,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1036.0,0,0,US,1,846.79,0.995,0.297,63,Silver,High Trust,male,1,desktop,mobile_app,Los Angeles,California,United States,US,North America,2021-02-24
6533,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,1127.0,0,0,US,1,1461.19,0.736,0.296,115,Silver,Medium Trust,female,1,desktop,smart_tv,Houston,Texas,United States,US,North America,2016-10-24
6534,1,1,0,1,0,1,Single,Discover,0,0,0,0,1,0,0,458.0,0,0,US,1,1954.56,0.915,0.153,158,Silver,High Trust,female,1,mobile,smart_tv,Madison,North Carolina,United States,US,North America,2013-03-14
6535,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1735.0,0,0,US,1,164.12,0.944,0.317,1,Silver,High Trust,female,1,mobile,web,Madison,Minnesota,United States,US,North America,2026-05-16
6536,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1005.0,0,0,US,1,1447.69,0.752,0.312,92,Bronze,Medium Trust,female,1,smart_tv,mobile_app,Fort Worth,Texas,United States,US,North America,2018-09-03
6537,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1311.0,0,0,US,1,2030.61,0.985,0.945,115,Bronze,High Trust,female,0,smart_tv,smart_tv,Yonkers,New York,United States,US,North America,2016-10-27
6538,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,732.0,0,0,US,1,1443.59,0.71,0.948,104,Bronze,Medium Trust,male,0,mobile,web,Rochester,New York,United States,US,North America,2017-09-06
6539,2,2,0,2,0,2,Dual,JCB,1,0,0,0,0,0,1,580.0,0,0,US,1,771.38,0.983,0.304,48,Silver,High Trust,female,1,smart_tv,mobile_app,San Diego,California,United States,US,North America,2022-05-15
6540,2,2,0,1,0,2,Dual,PayPal,1,0,0,1,0,0,0,1219.0,0,0,US,1,1942.1,0.752,0.268,136,Silver,Medium Trust,female,1,smart_tv,partner,Dallas,Texas,United States,US,North America,2015-01-09
6541,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,915.0,0,0,US,1,1861.94,0.983,0.216,115,Silver,High Trust,female,1,tablet,mobile_app,Clinton,Missouri,United States,US,North America,2016-10-22
6542,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1066.0,0,0,US,1,558.06,0.728,0.402,37,Bronze,Medium Trust,male,1,smart_tv,smart_tv,El Paso,Texas,United States,US,North America,2023-04-10
6543,2,2,0,2,0,2,Dual,American Express,1,0,1,0,0,0,0,611.0,0,0,US,1,2447.69,0.997,0.116,169,Gold,High Trust,male,1,tablet,mobile_app,Madison,Michigan,United States,US,North America,2012-04-09
6544,2,2,0,1,0,2,Dual,Visa,1,0,0,1,0,0,0,793.0,0,0,US,1,2033.34,0.898,0.147,191,Silver,Medium Trust,female,1,smart_tv,smart_tv,Franklin,Alabama,United States,US,North America,2010-06-11
6545,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1219.0,0,0,US,1,1940.03,0.802,0.291,112,Silver,Medium Trust,female,1,smart_tv,mobile_app,San Antonio,Texas,United States,US,North America,2017-01-02
6546,2,2,0,1,0,2,Dual,American Express,0,0,1,1,0,0,0,1827.0,0,0,US,1,1289.05,0.812,0.789,86,Bronze,Medium Trust,male,0,mobile,mobile_app,El Paso,Texas,United States,US,North America,2019-03-12
6547,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1005.0,0,0,US,1,1494.55,0.912,0.242,100,Silver,High Trust,male,1,desktop,mobile_app,Springfield,Maryland,United States,US,North America,2018-01-13
6548,2,2,0,1,0,2,Dual,Visa,1,0,0,1,0,0,0,1280.0,0,0,US,1,1386.72,0.875,0.285,98,Silver,Medium Trust,female,1,smart_tv,partner,Rochester,New York,United States,US,North America,2018-03-19
6549,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1005.0,0,0,US,1,1261.1,0.816,0.757,70,Bronze,Medium Trust,male,0,desktop,mobile_app,Miami,Florida,United States,US,North America,2020-07-17
6550,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1766.0,0,0,US,1,2702.66,0.89,0.196,174,Silver,Medium Trust,female,1,desktop,smart_tv,Rockford,Illinois,United States,US,North America,2011-11-29
6551,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,427.0,0,0,US,1,1345.04,0.879,0.242,110,Silver,Medium Trust,other,1,smart_tv,web,Georgetown,Indiana,United States,US,North America,2017-03-27
6552,2,2,0,2,0,2,Dual,Visa,1,1,0,0,0,0,0,123.0,0,0,US,1,816.09,0.95,0.787,44,Bronze,High Trust,male,0,desktop,mobile_app,Naperville,Illinois,United States,US,North America,2022-09-17
6553,2,2,0,1,1,2,Dual,Visa,1,0,0,0,0,1,0,1097.0,0,0,US,1,857.51,0.703,0.938,53,Bronze,Medium Trust,male,0,mobile,mobile_app,Joliet,Illinois,United States,US,North America,2021-12-21
6554,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,946.0,0,0,US,1,962.53,0.785,0.905,79,Bronze,Medium Trust,male,0,mobile,mobile_app,Georgetown,Tennessee,United States,US,North America,2019-10-23
6555,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,1005.0,0,0,US,1,1379.87,0.991,0.181,119,Silver,High Trust,male,1,mobile,web,Madison,Arizona,United States,US,North America,2016-06-01
6556,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,2162.0,0,0,US,1,1367.98,0.764,0.318,71,Bronze,Medium Trust,male,1,mobile,mobile_app,New York City,New York,United States,US,North America,2020-06-15
6557,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,946.0,0,0,US,1,1042.81,0.74,0.371,72,Bronze,Medium Trust,male,1,mobile,smart_tv,Springfield,Washington,United States,US,North America,2020-05-19
6558,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1250.0,0,0,US,1,141.12,0.764,0.391,7,Bronze,Medium Trust,male,1,desktop,smart_tv,Madison,Colorado,United States,US,North America,2025-10-04
6559,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,824.0,0,0,US,1,240.77,0.989,0.358,13,Silver,High Trust,male,1,mobile,partner,Albany,New York,United States,US,North America,2025-04-07
6560,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1158.0,0,0,US,1,1233.04,0.704,0.335,86,Bronze,Medium Trust,female,1,mobile,mobile_app,Springfield,New Jersey,United States,US,North America,2019-03-25
6561,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,977.0,0,0,US,1,3203.98,0.891,0.186,171,Silver,Medium Trust,female,1,smart_tv,smart_tv,Erie,Pennsylvania,United States,US,North America,2012-02-12
6562,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,915.0,0,0,US,1,1846.35,0.729,0.325,107,Bronze,Medium Trust,female,1,desktop,web,Franklin,Virginia,United States,US,North America,2017-06-06
6563,1,1,0,1,0,1,Single,JCB,0,0,0,0,0,0,1,1707.0,0,0,US,1,346.71,0.879,0.399,25,Bronze,Medium Trust,female,1,desktop,mobile_app,Salem,Tennessee,United States,US,North America,2024-04-11
6564,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1492.0,0,0,US,1,1893.02,0.831,0.949,100,Bronze,Medium Trust,male,0,mobile,smart_tv,Franklin,Colorado,United States,US,North America,2018-01-25
6565,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,353.01,0.912,0.384,22,Bronze,High Trust,male,1,desktop,web,Georgetown,Maryland,United States,US,North America,2024-07-30
6566,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1097.0,0,0,US,1,1146.12,0.711,0.338,96,Bronze,Medium Trust,other,1,smart_tv,web,Franklin,Indiana,United States,US,North America,2018-05-12
6567,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,215.0,0,0,US,1,1467.43,0.901,0.845,98,Bronze,High Trust,female,0,tablet,mobile_app,Georgetown,Maryland,United States,US,North America,2018-03-13
6568,2,2,0,2,0,2,Dual,Discover,0,1,0,0,1,0,0,915.0,0,0,US,1,3660.72,0.887,0.196,192,Silver,Medium Trust,male,1,desktop,web,St. Petersburg,Florida,United States,US,North America,2010-05-26
6569,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,2535.67,0.74,0.826,171,Bronze,Medium Trust,male,0,mobile,smart_tv,Clinton,Minnesota,United States,US,North America,2012-02-17
6570,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,977.0,0,0,US,1,2023.17,0.763,0.246,159,Silver,Medium Trust,male,1,mobile,mobile_app,Madison,Michigan,United States,US,North America,2013-02-18
6571,2,1,1,0,1,2,Dual,PayPal,0,0,0,1,0,1,0,1462.0,0,0,US,1,3009.44,0.985,0.153,170,Gold,High Trust,male,1,mobile,smart_tv,Joliet,Illinois,United States,US,North America,2012-03-26
6572,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1584.0,0,0,US,1,3076.41,0.841,0.176,169,Silver,Medium Trust,male,1,mobile,mobile_app,Springfield,Virginia,United States,US,North America,2012-04-19
6573,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1127.0,0,0,US,1,2009.22,0.739,0.283,153,Silver,Medium Trust,male,1,desktop,web,Fresno,California,United States,US,North America,2013-08-19
6574,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,154.0,0,0,US,1,1527.24,0.876,0.201,172,Silver,Medium Trust,male,1,mobile,smart_tv,Springfield,North Carolina,United States,US,North America,2012-01-16
6575,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,575.01,0.997,0.269,39,Silver,High Trust,other,1,tablet,smart_tv,Clinton,Colorado,United States,US,North America,2023-02-27
6576,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1311.0,0,0,US,1,2130.17,0.714,0.269,156,Silver,Medium Trust,male,1,smart_tv,web,Springfield,Massachusetts,United States,US,North America,2013-05-11
6577,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,762.0,0,0,US,1,3088.73,0.823,0.238,168,Silver,Medium Trust,female,1,smart_tv,web,Georgetown,Missouri,United States,US,North America,2012-05-24
6578,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,1675.35,0.83,0.27,117,Silver,Medium Trust,male,1,desktop,partner,Madison,Tennessee,United States,US,North America,2016-08-06
6579,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1127.0,0,0,US,1,1912.18,0.799,0.298,124,Silver,Medium Trust,male,1,mobile,mobile_app,Madison,Arizona,United States,US,North America,2016-01-19
6580,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,611.0,0,0,US,1,2306.23,0.709,0.256,164,Silver,Medium Trust,female,1,smart_tv,mobile_app,Salem,Virginia,United States,US,North America,2012-09-16
6581,2,2,0,1,1,2,Dual,Visa,1,0,0,0,0,1,0,946.0,0,0,US,1,2150.29,0.998,0.928,120,Bronze,High Trust,female,0,mobile,partner,Madison,Missouri,United States,US,North America,2016-05-05
6582,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,640.0,0,0,US,1,1334.48,0.991,0.273,71,Silver,High Trust,female,1,desktop,mobile_app,Springfield,Michigan,United States,US,North America,2020-06-12
6583,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,824.0,0,0,US,1,2056.17,0.996,0.22,116,Silver,High Trust,female,1,mobile,mobile_app,Naperville,Illinois,United States,US,North America,2016-09-30
6584,2,2,0,2,0,2,Dual,Visa,1,0,0,0,0,0,1,427.0,0,0,US,1,2172.0,0.915,0.283,118,Gold,High Trust,female,1,mobile,mobile_app,San Diego,California,United States,US,North America,2016-07-26
6585,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1066.0,0,0,US,1,82.48,0.829,0.341,1,Bronze,Medium Trust,female,1,smart_tv,smart_tv,Georgetown,Massachusetts,United States,US,North America,2026-05-30
6586,2,1,1,2,0,2,Dual,Visa,1,0,1,0,0,0,0,1097.0,0,0,US,1,1169.84,0.735,0.356,61,Silver,Medium Trust,male,1,smart_tv,web,Springfield,South Carolina,United States,US,North America,2021-04-13
6587,2,2,0,1,0,2,Dual,PayPal,1,0,0,1,0,0,0,977.0,0,0,US,1,1166.47,0.719,0.319,105,Bronze,Medium Trust,male,1,desktop,mobile_app,Cincinnati,Ohio,United States,US,North America,2017-08-01
6588,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,374.19,0.921,0.359,29,Bronze,High Trust,male,1,mobile,web,Georgetown,Indiana,United States,US,North America,2023-12-13
6589,1,1,0,0,1,1,Single,Debit Card,0,0,0,0,0,1,0,1005.0,0,0,US,1,977.61,0.763,0.359,52,Bronze,Medium Trust,male,1,mobile,web,Hialeah,Florida,United States,US,North America,2022-01-30
6590,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,640.0,0,0,US,1,1382.43,0.711,0.335,80,Bronze,Medium Trust,female,1,mobile,mobile_app,Clinton,Wisconsin,United States,US,North America,2019-09-10
6591,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1342.0,0,0,US,1,1536.89,0.849,0.173,174,Silver,Medium Trust,other,1,desktop,smart_tv,Springfield,Missouri,United States,US,North America,2011-11-27
6592,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1127.0,0,0,US,1,2739.92,0.888,0.251,161,Silver,Medium Trust,male,1,tablet,web,Franklin,Wisconsin,United States,US,North America,2012-12-16
6593,2,2,0,1,0,2,Dual,Visa,1,0,0,1,0,0,0,885.0,0,0,US,1,1738.26,0.949,0.286,114,Silver,High Trust,male,1,smart_tv,web,Franklin,Wisconsin,United States,US,North America,2016-11-12
6594,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,366.0,0,0,US,1,2621.91,0.962,0.194,138,Silver,High Trust,male,1,tablet,mobile_app,Franklin,North Carolina,United States,US,North America,2014-11-02
6595,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,1584.0,0,0,US,1,1622.29,0.984,0.148,123,Gold,High Trust,male,1,desktop,mobile_app,Salem,Michigan,United States,US,North America,2016-02-15
6596,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,611.0,0,0,US,1,1541.61,0.937,0.259,112,Silver,High Trust,male,1,mobile,mobile_app,Albany,New York,United States,US,North America,2017-01-28
6597,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,824.0,0,0,US,1,2103.66,0.955,0.165,179,Gold,High Trust,female,1,mobile,web,Atlanta,Georgia,United States,US,North America,2011-06-19
6598,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,2324.44,0.994,0.189,123,Gold,High Trust,female,1,tablet,mobile_app,Salem,Missouri,United States,US,North America,2016-02-27
6599,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1189.0,0,0,US,1,3627.75,0.767,0.256,191,Silver,Medium Trust,male,1,mobile,partner,Georgetown,Missouri,United States,US,North America,2010-06-08
6600,1,1,0,1,0,1,Single,Mastercard,0,1,0,0,0,0,0,611.0,0,0,US,1,672.82,0.866,0.304,44,Bronze,Medium Trust,male,1,smart_tv,smart_tv,Athens,Georgia,United States,US,North America,2022-09-26
6601,2,1,1,2,0,2,Dual,American Express,1,0,1,0,0,0,0,274.0,0,0,US,1,1748.63,0.738,0.227,167,Silver,Medium Trust,male,1,smart_tv,mobile_app,Georgetown,Wisconsin,United States,US,North America,2012-06-05
6602,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1311.0,0,0,US,1,1253.9,0.76,0.325,63,Bronze,Medium Trust,female,1,mobile,mobile_app,Franklin,New Jersey,United States,US,North America,2021-02-20
6603,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,854.0,0,0,US,1,1740.0,0.978,0.222,117,Silver,High Trust,male,1,smart_tv,mobile_app,Franklin,Missouri,United States,US,North America,2016-08-23
6604,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,2132.0,0,0,US,1,257.61,0.923,0.352,20,Bronze,High Trust,male,1,smart_tv,mobile_app,Clinton,Wisconsin,United States,US,North America,2024-09-18
6605,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,516.82,0.807,0.306,35,Silver,Medium Trust,male,1,tablet,web,Madison,Virginia,United States,US,North America,2023-06-14
6606,1,1,0,0,0,1,Single,PayPal,0,0,0,1,0,0,0,,0,0,US,1,347.82,0.787,0.361,27,Bronze,Medium Trust,other,1,tablet,web,San Jose,California,United States,US,North America,2024-02-17
6607,1,1,0,1,0,1,Single,American Express,0,0,1,0,0,0,0,701.0,0,0,US,1,1462.04,0.985,0.199,118,Silver,High Trust,male,1,smart_tv,web,Clinton,Arizona,United States,US,North America,2016-07-19
6608,2,2,0,2,0,1,Single,Visa,1,0,0,0,0,0,0,701.0,0,0,US,1,3287.53,0.703,0.206,182,Silver,Medium Trust,female,1,smart_tv,smart_tv,Clinton,Virginia,United States,US,North America,2011-03-24
6609,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,1127.0,0,0,US,1,1758.83,0.977,0.188,161,Gold,High Trust,male,1,tablet,mobile_app,Joliet,Illinois,United States,US,North America,2012-12-28
6610,1,1,0,1,0,1,Single,Visa,1,0,0,0,0,0,0,885.0,0,0,US,1,2660.47,0.78,0.204,165,Silver,Medium Trust,female,1,smart_tv,web,Georgetown,Minnesota,United States,US,North America,2012-08-03
6611,2,2,0,2,0,2,Dual,Mastercard,1,1,0,0,0,0,0,701.0,0,0,US,1,2301.18,0.921,0.848,180,Bronze,High Trust,female,0,mobile,mobile_app,Rockford,Illinois,United States,US,North America,2011-05-05
6612,2,2,0,2,0,1,Single,Mastercard,0,1,0,0,0,0,0,396.0,0,0,US,1,101.08,0.825,0.337,1,Bronze,Medium Trust,female,1,smart_tv,mobile_app,Madison,North Carolina,United States,US,North America,2026-05-30
6613,1,0,1,1,0,1,Single,Discover,0,0,0,0,1,0,0,246.0,0,0,US,1,159.46,0.978,0.381,1,Bronze,Low Trust,male,1,mobile,mobile_app,Clinton,Wisconsin,United States,US,North America,2026-05-30
